text_a	label
鼻子不通氣還胸悶還有點頭昏鼻子不通氣還胸悶還有點頭昏 的話。建議口服頭孢克洛幹混懸劑和護彤治療平時，我們的鼻腔、口腔黏膜周圍，都附著各種各樣的細菌，如葡萄球菌、鏈球菌等，但身體有一定的抵抗力，	1
我白帶異常，有異味，白帶增多，色黃，呈水狀，前幾天還伴有瘙癢，我媽媽問過醫生，醫生說少吃涼的，注意乾淨，請問醫生，陰道炎是什麼，有什麼症狀？嚴重嗎？是癌症嗎/ 考慮是炎癥刺激造成的，可口服甲硝唑膠囊，同時使用紅核洗液來清洗。	1
如何判斷早產兒腦癱？我家的寶寶是個早產的嬰兒，最近發現他有點不是很對勁，他手腳總是動來動去的，好像很害怕的樣子，自己會翻身，但是有時候會自己笑起來，讓我們感覺很困惑，眼睛也不知道看哪裡，吃奶的時候還會嗆到。怎麼去判斷早產兒是否腦癱呢？我家寶寶有沒有啊？ 需要觀察孩子的各種情況有沒有異常姿勢有沒有異常哭鬧吸吮吞咽是不是有問題有沒有嗆咳體溫如何身體有沒有發黃等等。一個月以後孩子如果追視物品不太好註意力不能集中片刻對聲音沒反應身體較僵硬等情況及時去醫院。新生兒很容易嗆到，餵奶時食指和中指適當夾住乳頭。	1
飲食導致食管破裂怎麼辦 根據你目前的食道炎。如果幽門螺旋桿菌感染的話可以口服奧美拉唑+硫糖鋁或者（果膠鉍）+克拉黴素+甲硝唑片註意還有飲食，忌辛辣酒，清淡飲食三餐按時	1
雙腎結石引起腎積水，經常發熱繼發感染時體溫升高消化道症狀可有腹痛，腹脹，噁心，嘔吐，大量飲水後上述症狀加重 中醫學認為腎積水多因脾腎虧虛，水濕不運。或因砂石梗阻，影響水行。或濕熱灼陰，氣化不利，水道不暢。建議多飲白開水，合理補鈣，限量攝入糖類，少吃豆制品，睡前慎喝牛奶	1
"雙腎結石引起腎積水，經常發熱繼發感染時體溫升高消化道症狀可有腹痛，腹脹，噁心，嘔吐，大量飲水後上述症狀加重 建議你行""經皮腎鏡""手術治療盡快緩解腎積水，以免腎功能加重。如有不適，隨時就診，就診正規醫院，以免上當受騙。"	1
雙腎結石引起腎積水，經常發熱繼發感染時體溫升高消化道症狀可有腹痛，腹脹，噁心，嘔吐，大量飲水後上述症狀加重 中醫學認為腎積水多因脾腎虧虛，水濕不運。或因砂石梗阻，影響水行。或濕熱灼陰，氣化不利，水道不暢。建議多飲白開水，合理補鈣，限量攝入糖類，少吃豆制品，睡前慎喝牛奶	1
我手腳經常出汗，百度了一下說是侷限性多汗症。請問有什麼治療方法或者從飲食上改善嗎？有效便捷的治療方法 出汗是很正常的現象，因為汗腺較發達，生長發育旺盛有關系的。汗腺分泌由植物神經（迷走神經）控制，睡著後，迷走神經興奮導致出汗多，一般以頭、面部出汗為多，但是過後一兩個小時內就會緩解。這個是不需要治療的。	1
全部症狀：近一個月發現，胸悶，氣短、咳嗽、低燒治療情況 這樣的情況表明癌腫已經侵犯到胸膜，可以說是後期的表現	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足的疾病，往往是可以引起頭暈、頭痛等各種癥狀的。此種情況可以采用尼莫地平的。另外是可以配合中藥、	1
腦供血不足的症狀是什麼？怎麼緩解？ 建議，可以首先做頭，頸部多普勒檢查。來判斷是否有血管的狹窄。可以服用阿司匹林和抗凝藥物治療。希望對你有幫助。	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足是指各種原因導致大腦出現慢性的廣泛的供血不足，引發腦部缺血缺氧而出現一系列腦部功能障礙臨床表現的疾病。而腦供血不足臨床表現為以下幾點：1）運動神經功能失靈這一類先兆征象最常見。由於腦供血不足使掌管人體運動功能的神經失靈，常見的表現如突然嘴歪，流口涎，說話困難，吐字不清，失語或語不達意，吞咽困難，一側肢體無力或活動不靈，持物跌落，走路不穩或突然跌跤，有的出現肢體痙攣或跳動2）感覺功能障礙由於腦供血不足而影響到腦部的分析區域，感覺器以及感覺神經纖維，常表現為面麻、舌麻、唇麻以及	1
腦供血不足的症狀是什麼？怎麼緩解？ ①頭暈，特別是突感到眩暈。②肢體麻木，突然感到一側臉部或手腳麻木，有的為舌麻、唇麻。③暫時的吐字不清或講話不靈。④肢無力或活動不靈。⑤與平日不同的頭痛。⑥突然原因不明的跌交或暈倒。⑦短暫的意識喪失或個性和智力的突然變化。⑧全身明顯乏力，肢體軟弱無力。⑨惡心嘔吐或血壓波動。1。窗戶中午打開換氣2。中午休息到外面樹下或草坪吃午餐並溜搭20分鐘再回辦公室小睡一會3。長時間做腹式深呼吸4。早上/下午上班下列位置擦抹琥珀能量精油（廈門友人稱臺灣	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足是指人腦某一局部的血液供應不足面引起腦功能的障礙。腦供血不足的病因與腦動脈硬化有關。治療：1首先去除危險因素，如治療高血壓、戒煙、禁止過度飲酒。2抗血小板藥物：抗血小板藥物可以有效地阻止血小板凝聚成塊，對血液循環有好處，有利於腦部的血液供應。3抗凝血藥物：抗凝血藥物和抗血小板藥物的作用相同，都可以使血液暢通，增加腦部血液供應，降低腦缺血的發作。4、改善循環藥物及營養腦細胞治療。	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足可以出現頭暈、身體無力、嗜睡、身體出現麻木、眼花眼黑等癥狀，以使用西比靈和腦心通口服，因為腦動脈硬化和腦血管痙攣所致，治療的話主要是擴血管改善微循環治療，希望我的回答能幫助到你	1
腦供血不足的症狀是什麼？怎麼緩解？ 根據你的情況考慮腦供血不足主要的癥狀是頭暈特別是突感到眩暈，肢體麻木突然感到一側臉部或手腳麻木，有的表現為舌頭麻、嘴唇麻短時間吐字不清或講話不靈肢體無力或活動不靈活建議你多喝水多吃些新鮮的蔬菜不要吃辣的的刺激性的食物戒煙戒酒配合步長腦心通膠囊試試必要時到醫院複查CT和多普勒	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足是指人腦某一局部的血液供應不足面引起腦功能的障礙。腦供血不足的病因與腦動脈硬化有關。癥狀有：（1）頭暈，特別是突然感到眩暈。（2）肢體麻木，突然感到一側臉部或手腳麻木，有的為舌麻、唇麻。（3）暫時的吐字不清或講話不靈。（4）肢無力或活動不靈。（5）與平日不同的頭痛。（6）突然原因不明的跌交或暈倒。（7）短暫的意識喪失或個性和智力的突然變化。（8）全身明顯乏力，肢體軟弱無力。（9）惡心嘔吐或血壓波動。（10）整天昏	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足是指人腦某一局部的血液供應不足面引起腦功能的障礙。腦供血不足的病因與腦動脈硬化有關。由於腦供血不足使掌管人體運動功能的神經失靈，常見的表現如突然嘴歪，流口涎，說話困難，吐字不清，失語或語不達意，吞咽困難，一側肢體無力或活動不靈，持物跌落，走路不穩或突然跌跤，有的出現肢體痙攣或跳動。其實最開始一般是頭暈嘍，這個拍個顱腦的tcd看看大腦血供就可以了。也不是很貴。	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足一般會導致頭痛、眩暈、耳鳴和嘔吐等癥狀建議平時要註意休息，清淡飲食，不要吃油膩和辛辣食物，先服藥治療，比如服用大活絡丸和氟桂利嗪、倍他司丁治療，不行的話最好到醫院進行輸川芎嗪和複方丹參針劑治療	1
腦供血不足的症狀是什麼？怎麼緩解？ 經常頭暈頭痛腦供血原因很多比如低血壓要找出原因才可以吃藥	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足是指人腦某一局部的血液供應不足面引起腦功能的障礙。癥狀：突然嘴歪，流口涎，說話困難，吞咽困難，一側肢體無力或活動不靈，走路不穩或突然跌跤，面麻、舌麻，昏昏沈沈地。首先去除危險因素，抗血小板藥物，抗凝血藥物，手術治療	1
腦供血不足的症狀是什麼？怎麼緩解？ 腦供血不足最常見椎基底動脈供血不足，如果是頸椎間盤突出引起的，那會出現頭暈，眼花，耳鳴，雙上肢麻木，伴惡心，嘔吐，上述癥狀不一定會同時出現，可以行頸椎間盤MRI或CT確診。	1
腦供血不足的症狀是什麼？怎麼緩解？ 其常見癥狀可有突然嘴歪，流口涎，說話困難，吐字不清，失語或語不達意，吞咽困難，一側肢體無力或活動不靈，持物跌落，走路不穩或突然跌跤，有的出現肢體痙攣或跳動等。	1
我做完包皮手術已經40天了，傷口已癒合，但是還有水腫，前幾天洗過澡，這幾天感覺很不舒服，是不是之前的龜頭炎還沒好，現在還會尿不盡。這事已經快一年了。希望醫生幫幫我。 你說的這種情況最好穿緊一點的內褲，讓龜頭朝上，尿不盡說明存在尿路感染建議到泌尿外科複查，暫時不要同房，清淡飲食，可以繼續吃點消炎藥	1
手部無力是不是肌肉萎縮的前兆呢？肌肉萎縮有哪些症狀呢？ 這個不一定是肌肉萎縮的情況的建議到大中型正規醫院去做系統檢測在確診後方能治療	1
28周雙胞胎先兆早產住院保胎，目前到了29周，宮頸管24周檢查是3釐米，28周變成2釐米，宮內程v型，每天晚上宮縮半小時左右一次 朋友根據你的描述需要積極住院保胎治療為好，增加營養，一定要臥床休息	1
八個半月寶寶打完麻風和流腦疫苗八天有點發燒是什麼原因？ 你的寶寶有可能是疫苗引起的發燒。看看寶寶還有沒有什麽其他的癥狀，如果沒有，一般是對癥治療就可以的。	1
我的寶寶這兩天到晚上的時候，嘴裡有一種酸臭味，這是怎麼回事？ 寶寶口中酸臭味可能是消化不良，與餵養不當、受涼等有關，建議你給寶寶合理餵養，多餵水，適當口服媽咪愛和乳酶生，促進消化。建議你給寶寶適當減少餵養的次數和量，多喝水，適當口服媽咪愛和乳酶生，適當按摩腹部，促進腸蠕動。	1
懷孕六個月半，在定期檢查時彩超照出胎兒左心室有強光斑，左心室探及強回聲2mm，以前檢查都正常，請問這對孩子有影響嗎？是心臟疾病嗎，這是什麼因素引起的？好擔心 超聲檢查發現心室強光斑是孕期超聲檢查中常見的，不屬於病理情況，只要胎兒心臟結構無異常，沒有異常血流信號就可以，強光斑有可能逐漸消失。一般以後複查時，會消失。如果還有，可以作一次3維的胎兒心臟彩超。	1
懷孕六個月半，在定期檢查時彩超照出胎兒左心室有強光斑，左心室探及強回聲2mm，以前檢查都正常，請問這對孩子有影響嗎？是心臟疾病嗎，這是什麼因素引起的？好擔心 像你說的情況有好多的胎兒在做B超的時候都有這種現象，但出生後沒有發現任何的疾病，可能是一種正常的組織結構。不夠診斷心臟病的標準。建議嚴密的觀察，必要的時候，到條件好的醫院再複查一下。	1
頭部左側太陽穴稍上點總是疼，有些發緊脈絡不通的痠痛感，睡覺左側著枕頭就有壓迫感，左側鼻子經常不通氣，眼睛也有點疼，左眼度數比右眼大一倍，這種症狀已經有10年了，請問是怎麼回事啊。腦部和鼻子都做過CT，鼻子有點蝶竇炎，頭部CT沒發現什麼，就是要求注意休息，不要生悶死，忌菸酒辛辣。 那麽你的情況鼻竇炎也不重，不會導致你那麽嚴重的臨床癥狀的，那麽還是與你休息及壓力或情緒波動等長期存在引起的血管痙攣性疼痛導致。戒煙戒酒，多飲水，註意休息，多吃瓜果蔬菜補充維生素，良好起居作息，禁忌辛辣煎炒，清淡飲食，適量運動，增強免疫力。試著去改變自己的心態好吧。	1
左小腿及左側臀部疼痛，晚上較重 骨質增生，又稱骨刺。一般是可吃些骨刺消痛液或骨仙片來治療的。	1
全部症狀：前天吃了炸魚昨天就感到咽口水耳朵疼，今天更疼，而且感覺左耳孔裡有點癢癢的發病時間及原因：昨天治療情況：吃過穿心蓮片 可能是上火，感冒，炎癥等，建議檢查確診。也可以服黃連上清片，牛黃解毒片，雙黃連口服液或板藍根顆粒也治療，結合當地醫生。	1
人流後來月經經量少，人流後第一次月經量特別多，第二次第三次少，比正常時少很多，第三次可能受涼，小腹疼，會是宮腔粘連麼 引起月經量少的原因很多，如內分泌紊亂，婦科炎癥，精神環境的改變，貧血等。另外可能是子宮內膜本身的原因，如子宮內膜結核引起內膜病變或人工流產，刮宮引起子宮內膜薄等。長時間的月經量少可能引起閉經或不孕等情況，引起月經量少的原因很多，如內分泌紊亂，婦科炎癥，精神環境的改變，貧血等。另外可能是子宮內膜本身的原因，如子宮內膜結核引起內膜病變或人工流產，刮宮引起子宮內膜薄等。長時間的月經量少可能引起閉經或不孕等情況，建議你及時到醫院檢查，明確病因後積極對癥治療，以免影響身體健康	1
人流後來月經經量少，人流後第一次月經量特別多，第二次第三次少，比正常時少很多，第三次可能受涼，小腹疼，會是宮腔粘連麼 首先要看是什麽原因引起的月經量少，引起月經量少的原因有很多，如婦科炎癥，內分泌紊亂，精神工作壓力大，貧血等。其次，可能是子宮內膜本身的原因建議你及時到醫院檢查性激素六項及B超，明確病因後積極對癥治療，以免影響身體健康。日常生活中要註意保暖，少吃辛辣刺激性食物	1
無優質卵泡卵泡監測和內分泌檢查啊無優質卵泡，我內分泌是正常的 考慮是卵泡發育情況你的情況，沒有優質卵泡的話，建議應用藥物進行治療，可以應用雌激素和絨促性素、	1
無優質卵泡卵泡監測和內分泌檢查啊無優質卵泡，我內分泌是正常的 如果你沒有優質的卵泡的話，那麽你懷孕生子的可能性就比有優質卵泡的人要差一些其他的都正常的話，如果你不是很反感中醫，建議找一個好的中醫大夫，用中藥幫你調調，中藥在這方面還是比較有優勢的，然後規律的飲食，良好的作息時間以及適量的運動	1
一開始寶寶每天起床時有眼屎連續兩天，後兩天下眼皮有紅腫現象，但不嚴重。最近兩天紅腫顯現又厲害了一些4號就醫說是霰粒腫，5號託百士眼藥水，和眼膏都在用。5號開始溫開水熱敷。寶寶剛14個月，還太小，不想手術。請問各位大夫怎麼辦？謝謝1 霰粒腫就是瞼板腺阻塞導致的，一般開始可以通過滴眼藥水治療，佐以熱敷，大部分人可以治愈，但是仍有一部分人不能緩解，則需要手術治療。你可以先堅持滴抗生素滴眼液治療，佐以熱敷，如果仍舊效果不明顯，考慮手術治療。	1
一開始寶寶每天起床時有眼屎連續兩天，後兩天下眼皮有紅腫現象，但不嚴重。最近兩天紅腫顯現又厲害了一些4號就醫說是霰粒腫，5號託百士眼藥水，和眼膏都在用。5號開始溫開水熱敷。寶寶剛14個月，還太小，不想手術。請問各位大夫怎麼辦？謝謝1 那麽有受涼感冒或上火、或是你休息不好、或吃辛辣煎炒食物、經常性揉搓眼睛、急性感染等引起了局部的腺口阻塞炎癥包裹導致。這個疾病主要是個人眼部衛生欠佳，毛囊受阻後形成局部的病竈，建議個人眼部衛生，眼藥水緩解疲勞，紅黴素眼膏消炎或是洛美沙星加激素進行抗炎等。局部熱敷，是急性的發展，那麽先抗炎，不手術先好吧	1
懷孕時，屁股抽筋是為什麼？ 應該是屬於缺鈣導致的抽筋癥狀，可以服用迪巧鈣或者蓋天力片，另外熱敷或者服用地巴唑片有幫助，需要對癥治療，加強鈣質的攝入如牛奶鈣片及維生素AD膠丸	1
主要症狀:慢支發病時間:30年前化驗檢查結果:無多次用藥效果不佳 慢性支氣管炎病人飲食的基本原則是要保證足夠的水分攝入，選擇高蛋白、高維生素、清淡易消化食物。要足夠的維生素，特別是維生素A和維生素C。要多喝水，使痰液稀釋易排出。不要進食奶制品，防止使痰液黏稠而難以排出，加重感染。不要吃過冷、過熱或生硬的食物。不要飲用咖啡、茶和可口可樂等飲料，避免引起胃腸道不適。	1
主要症狀:慢支發病時間:30年前化驗檢查結果:無多次用藥效果不佳 是激素他是曲安奈德的別名建議在醫生指導下用藥別隨便相信廣告並且激素藥慎用。下面是一點資料僅供參考類別）腎上腺皮質激素類藥。（貯藏）遮光密閉保存。（制劑）典安奈德註射液藥品類別：腎上腺皮質激素類藥藥理藥動作用與去炎松相似其抗炎和抗過敏作用較強且遠較持久。肌註後在數小時內生效經1～2日達最大效應作用可維持2～3周。適應癥適用於各種皮膚病（如神經性皮炎濕疹牛皮癬等）關節痛支氣管哮喘肩周圍炎腱鞘炎急性扭傷慢腰腿痛及眼科炎癥等。用法用量肌註每周一次20-100mg。皮下或關節腔內註射一般2。5-5mg	1
"主要症狀:慢支發病時間:30年前化驗檢查結果:無多次用藥效果不佳 德國""頓克""治療氣管炎哮喘肺氣腫肺心病過敏性鼻炎只需一次註射即可達到半年至兩年不喘過敏性鼻炎1-2年不發不3-5次註射即可永遠消失無任何毒副作用。人生最大的痛苦就是不能正常的呼吸我院呼吸內科是使用德國""頓克""治療哮喘鼻炎多年的醫院經多年來的反複驗證證實德國頓克是氣管炎哮喘肺氣腫肺心病即過敏性鼻炎的救命藥。一年只需1-2次肌肉註射即可不咳不喘鼻炎不發病免去了服藥噴藥給胃腸造成的嚴重副作用出現了激素臉多花錢不治病的煩惱。德國""頓克""的藥理作用主要是：抗過敏消炎增強患者本身的免疫機能使眾多上氣不接"	1
主要症狀:慢支發病時間:30年前化驗檢查結果:無多次用藥效果不佳 頓克的藥物成分是曲安舒松也就是一般說的糖皮質激素它抗過敏抗炎抗水腫作用明顯它是高效長效的藥物有消炎止癢通氣作用副作用小對支氣管哮喘過敏性鼻炎等變態反應性疾病有很好的療效這種藥物一般只在比較大的醫院才能買得到。	1
怎麼樣自慰最爽，最健康給個辦法自慰 存在過頻的手淫的話時會影響到身體健康的，過度的手淫對於人的身體健康非常不利。你這個年齡是不要養成這個不好的習慣的	1
才懷孕一個多月，怎麼就沒胃口吃飯，想吐，頭暈，嗜睡，無力 早孕容易引起頭暈、惡心、乏力等癥狀，建議你營養飲食，合理搭配，多吃水果蔬菜。在懷孕初期補充葉酸，營養飲食，註意休息，你要保持心情舒暢，避免緊張焦慮。	1
才懷孕一個多月，怎麼就沒胃口吃飯，想吐，頭暈，嗜睡，無力 為懷孕後體內激素水平升高導致的早孕反應，不要擔心，一般孕3-4個月癥狀會逐漸消失。孕期要註意休息，放松心情，保證充足的睡眠，禁食辛辣刺激的食物，加強營養，少食多餐，多散散步，定期做孕檢。	1
才懷孕一個多月，怎麼就沒胃口吃飯，想吐，頭暈，嗜睡，無力 考慮是正常的孕期早孕反應，一般來說懷孕滿3個月後會逐漸好轉。如果癥狀不是特別嚴重的話建議多休息，註意飲食營養。	1
才懷孕一個多月，怎麼就沒胃口吃飯，想吐，頭暈，嗜睡，無力 的情況看懷孕一個多月的話有這種表現是正常的早孕反應不用擔心的，等到過來這段時間就會慢慢的恢複正常的，不用擔心的。建議註意休息就可以的，一般早孕反應是在懷孕三十五天左右出現的，現在有早孕反應是正常的不用擔心的，慢慢會恢複正常的。	1
"才懷孕一個多月，怎麼就沒胃口吃飯，想吐，頭暈，嗜睡，無力 約半數婦女在停經6周前後，出血頭暈、乏力、嗜睡、食欲不振、偏食、或惡心晨起嘔吐等現象。反應可能與體內HCG增多""胃酸分泌減少及胃排空時間延長有關，懷孕12周左右，癥狀自行消失。建議你保持心情舒暢，吃飯少食油膩食物，多吃清淡食品，多吃新鮮蔬菜水果，牛奶等，少吃多餐。"	1
大姨父身體一直很好的，這段時間卻聽說身體不舒服，他說骨闊大會疼痛，後面越來越嚴重還發炎了，我們趕緊叫他上醫院檢查竟然說得了骨髓炎。大家都替他擔心。請問骨髓炎一般有哪些明顯的症狀呀？ 可能是慢性骨髓炎，一般是由急性骨髓炎轉化而來，臨床特點是局部炎癥反複發作。竇道經久不愈或間斷發作。長期多次發作可引起骨骼扭曲畸形，增粗，皮膚色素沈著。因骨攣縮出現鄰近關節畸形。竇道口皮膚反複受到膿液刺激會癌變。早期診斷和治療是主要關鍵。全身支持治療及抗生素治療。有死骨形成，有死腔及竇道流膿者均應手術治療。	1
請問我懷孕七個月了痔瘡特別疼痛我用清涼油塗了一下就好多了這樣對胎兒有影響嗎？請問我懷孕七個月了痔瘡特別疼痛我用清涼油塗了兩次就好了這樣對胎兒有影響嗎？ 痔瘡特別疼痛，平時不要吃辣的，上火的，油膩的，不要久蹲廁所。現在在孕期也沒有辦法，等寶寶生了以後做個小手術就行了。	1
請問我懷孕七個月了痔瘡特別疼痛我用清涼油塗了一下就好多了這樣對胎兒有影響嗎？請問我懷孕七個月了痔瘡特別疼痛我用清涼油塗了兩次就好了這樣對胎兒有影響嗎？ 這個情況主要是藥物緩解治療，一般對胎兒是不影響多註意休息，加強營養，避免勞累，定期複查	1
兒童結腸炎丶吃什麼藥多維元素片和葡萄糖酸鋅顆粒吃什麼藥好了 腸炎一般會導致腹瀉、腹痛、食欲不振等的表現。治療上建議可以首先口服抗生素如阿莫西林或頭孢克肟，如果腹瀉厲害，建議再過半個小時後加用一次蒙脫石散，同時孩子治療期間註意飲食少量多次，並以清淡流質易消化為主，並註意增加孩子飲水量，但如果出現了明顯的消瘦表現，必須進行輸液的治療。	1
兒童結腸炎丶吃什麼藥多維元素片和葡萄糖酸鋅顆粒吃什麼藥好了 結腸炎的表現是腹瀉。其主要癥狀，排出膿血便、粘液血便或血便，常伴里急後重，有腹痛→便意→排便→緩解的特點。癥狀以腹瀉為主，排出含有血、膿和粘液的糞便，常伴有陣發性結腸痙攣性疼痛，並里急後重，排便後可獲緩解。小兒結腸炎一般可分為輕度、中度及重度三類。一、輕度小兒結腸炎：一天大便次數5～8次，有輕微發熱。	1
氣脹，月經時下腹部墜脹，已經兩年了，檢查有17mm的液性暗區 建議口服婦炎康試試，嚴重的建議輸液抗炎治療或中西結合治療。另外註意同房前夫婦雙方清洗外生殖器，而且動作一定不要太粗暴啊。避免經期、產後和人流後性生活啊。	1
氣脹，月經時下腹部墜脹，已經兩年了，檢查有17mm的液性暗區 已經兩年了，你應該趕緊治療以免造成其他疾病，建議你中藥調理。	1
20號剛來的大姨媽6天干淨了是26號幾號是安全期幾號是危險期？ 預期的下次月經來潮前的第14日作為排卵日，此日前5天到後4天這段時間作為易受孕日，在這段時間內應避免房事，這就是安全期避孕法。但是這種避孕方法並不是非常可靠，因為女性排卵日期會受情緒、環境等很多因素的影響而改變。	1
20號剛來的大姨媽6天干淨了是26號幾號是安全期幾號是危險期？ 對於月經規則的女性是，你計算出下次月經什麽時候來，下次月經的第一天倒減去14天。這一天就是排卵日。如該婦女月經周期為２８天，她的排卵日就應在月經周期的第１４天左右。如該婦女的月經周期為４０天，則她的排卵日就應在月經周期的第２６天左右（即下次月經前１４天左右）。排卵日的前4天後5天就是危險期（排卵期）。容易懷孕。除危險期之外的日期就是安全期。但是只是危險性小，仍然有懷孕的可能。	1
小腹刺痛腰痠乳頭痛是怎麼回事？最近一週多，乳房脹痛，乳頭也疼，不能碰，小腹有時針扎似的疼，腰痠，白帶很少，發黃，上次同房是6月6號，是懷孕了還是有婦科炎症啦。 病例分析:要是平時月經周期規律的話建議推後四天以上的時間化驗尿妊娠試驗排查懷孕的情況的	1
小腹刺痛腰痠乳頭痛是怎麼回事？最近一週多，乳房脹痛，乳頭也疼，不能碰，小腹有時針扎似的疼，腰痠，白帶很少，發黃，上次同房是6月6號，是懷孕了還是有婦科炎症啦。 朋友，根據你的提問，如果在排卵期有性生活沒有避孕措施考慮有懷孕的可能，建議月經推遲一周做早孕試紙或hcg檢查明確是否懷孕的情況	1
懷孕四個半月了。最近幾天陰道總有黑色液體流出來，是什麼原因。需要就醫麼懷孕四個半月了。最近幾天陰道總有黑色液體流出來，是什麼原因。需要就醫麼 有先兆流產的可能，主要表現為懷孕後，陰道有少量出血，根據流血量和積聚在陰道內的時間的不同，顏色可為鮮紅色、粉紅色或深褐色，有時伴有輕微下腹痛，胎動有下墜感、腰酸腹脹。建議必須做B超看子宮孕囊的情況，要查孕酮的值，如果比較低就得用藥保胎治療，避免影響胎兒。	1
懷孕四個半月了。最近幾天陰道總有黑色液體流出來，是什麼原因。需要就醫麼懷孕四個半月了。最近幾天陰道總有黑色液體流出來，是什麼原因。需要就醫麼 考慮是先兆流產的癥狀，需要保胎治療，最常見的原因是黃體功能不足導致的。保胎主要藥物是黃體酮和維生素E，需要臥床休息，如果經過休息和治療後，出血停止，胚胎正常，妊娠可以繼續。	1
全部症狀：頭暈。乏力。發病時間及原因：7天前。感到全身沒有力氣治療情況：沒治也沒吃藥 缺鐵性貧血以補鐵為主，建議你多吃動物肝臟，魷魚，海蟄等，可以口服鐵劑：硫酸亞鐵：0。3～0。6，每天3次，每片300mg（含元素鐵60mg）。硫酸亞鐵控釋片（福乃得）：1片，每天1次，每片525mg（含元素105mg）。富馬酸亞鐵：1～2片，每天3次，每片200mg（含元素鐵70mg）。希望我的回答對你有所幫助	1
全部症狀：頭暈。乏力。發病時間及原因：7天前。感到全身沒有力氣治療情況：沒治也沒吃藥 朋友，這種情況可以口服補鐵的藥物治療試試，一定要堅持按時用藥，多休息，註意增加營養和複查，必要時，可以考慮輸血治療	1
全部症狀：頭暈。乏力。發病時間及原因：7天前。感到全身沒有力氣治療情況：沒治也沒吃藥 懷疑缺鐵．有點貧血，應查血色素。如果血色素低於110克，可確定是貧血，需要治療，可繼續服用乳酸亞鐵。除用鐵劑外，還應通過食補，多吃紅色瘦肉、動物肝臟類含鐵豐富的食物。現在除了服伊可新和鐵劑外，應逐漸增加輔食的品種和量，不需要加其他的藥物。	1
全部症狀：頭暈。乏力。發病時間及原因：7天前。感到全身沒有力氣治療情況：沒治也沒吃藥 這情況可服用益生源亞鐵葉酸片來治療，最重要的是不要偏食，飲食盡可能廣泛多樣化，多吃高蛋白優質蛋白食物多吃蔬菜水果比較好	1
醫生：我有六個多月的小孩今天有點發高燒38。7度該怎麼辦？小孩一般正常溫度是多少 一般可以服用護彤+阿莫西林顆粒來治療，適當多飲水，也建議物理降溫，就是用25%-50%酒精擦浴的物理降溫方法，或冷敷，在額頭、手豌、小腿上各放一濕冷毛巾，其他部位應以衣物蓋住	1
24小時心臟檢測結果：室早2個，房早一個，最快心跳142，最慢44。1。竇性心律不齊2。偶發房性過早搏動。3。偶發室性早搏動。4。竇性心動過速多見於白天。5竇性心動過緩多見於夜間。6。有時T波改變停藥兩年左右，吃了4年左右藥我該吃藥嗎？要吃點啥藥 病例分析:從動態心電圖看是心律不齊。	1
24小時心臟檢測結果：室早2個，房早一個，最快心跳142，最慢44。1。竇性心律不齊2。偶發房性過早搏動。3。偶發室性早搏動。4。竇性心動過速多見於白天。5竇性心動過緩多見於夜間。6。有時T波改變停藥兩年左右，吃了4年左右藥我該吃藥嗎？要吃點啥藥 從動態心電圖看是心律不齊。:如果心臟彩超正常，建議試試口服阿替洛爾25毫克，每天早上一片。多塞平25毫克，每天晚上一片。	1
小腿部起紅點癢是啥原因 朋友，這種情況有可能是濕疹，也有可能是真菌感染引起的，最好是去皮膚科檢查一下，確診後再治療，以免耽誤病情	1
小腿部起紅點癢是啥原因 有可能是過敏導致的，可以口服氯雷他定+維生素C+葡萄糖酸鈣+地塞米松片，治療期間不要吃辛辣油膩	1
小腿部起紅點癢是啥原因 朋友，這屬於皮膚過敏導致的啊，建議你可以采取服用強的松，每天清晨一次4片，每3天減一片直至停藥，配合抗過敏藥如西替利嗪或氯雷他定，通常需要半個月，忌辛辣，魚蝦，牛羊肉	1
小腿部起紅點癢是啥原因 這可能與過敏有關的，可以用一些抗過敏藥物進行治療，並註意查找一下過敏源。避免接觸這些過敏物質。	1
左跟骨粉碎性骨折是否需要手術是的在高碑店拍的片子說是跟骨粉碎性骨折關節處有塌陷讓做手術墊上個鋼板本地醫生說手術做不好會留下創傷性關節炎的毛病請問醫生我該怎麼辦 以及目前的情況，主要是根骨骨折，其他的沒有什麽不適的，建議你最好是手術治療，術後註意護理一般是不會形成創傷性關節炎的	1
